DOI,Título,Autores,Año,Citas,Revista
10.3906/elk-1701-135,Automated testing for distributed databases with fuzzy fragment reallocation,AKHAN AKBULUT and GÖZDE KARATAŞ,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1607-41,Diagnosis of reverse osmosis desalination water system using bond graph approach,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1605-356,Conception and control of a WTGS system using a novel control technique based on MPC-DPC-MVF with a switch optimization process,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1307-85,An 11-switch multilevel inverter with a modified space vector modulation,Jafferi JAMALUDIN and Nasrudin ABD RAHIM and Hew Wooi PING,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1308-45,On scalable RDFS reasoning using a hybrid approach,Tuğba KÜLAHCIOĞLU and Hasan BULUT,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1309-96,Quantitative information extraction from gas sensor data using principal component regression,Ahmet ÖZMEN and Bekir MUMYAKMAZ and Mehmet Ali EBEOĞLU and Cihat TAŞALTIN and İlke GÜROL and Zafer Ziya ÖZTÜRK and Deniz DURAL,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1406-35,Power system harmonic reduction and voltage control using DFIG converters as an active filter,Seyyed Mostafa NOSRATABADI and Eskandar GHOLIPOUR,2016,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1405-198,Bayesian compressive sensing framework for spectrum reconstruction in Rayleigh fading channels,Nadia IQBAL and Asad MAHMOOD and Sajjad HUSSAIN and Abdul GHAFOOR,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-362,A novel method of relieving congestion in hybrid deregulated market utilizing renewable energy sources,Joseph JESLIN DRUSILA NESAMALAR and Paramasivam VENKATESH and Sathiasamuel CHARLES RAJA,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1310-253,A new fuzzy membership assignment and model selection approach based on dynamic class centers for fuzzy SVM family using the firefly algorithm,Omid NAGHASH ALMASI and Modjtaba ROUHANI,2016,12,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1403-273,Minimizing scheduling overhead in LRE-TL real-time multiprocessor scheduling algorithm,Hitham Seddig Alhassan ALHUSSIAN and Mohamed Nordin Bin ZAKARIA and Fawnizu Azmadi Bin HUSSIN,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1405-116,Optimal placing of PMUs in a constrained grid: an approach,Jyoti BHONSLE and Anjali JUNGHARE,2016,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1410-124,A new dictionary-based preprocessor that uses radix-190 numbering,Mete Eray ŞENERGİN and Erhan Aliriza İNCE,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1307-76,Linear model of a three-phase shunt active power filter with a hysteresis controller,Kadir VARDAR and Eyup AKPINAR,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1405-58,A centralized self-adaptive fault tolerance approach based on feedback control for multiagent systems,Şebnem BORA and Oğuz DİKENELLİ,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-45,Balancing exploration and exploitation by using sequential execution cooperation between artificial bee colony and migrating birds optimization algorithms,Hasan MAKAS and Nejat YUMUŞAK,2016,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1309-160,Effect of repetition coding on the BER performance of interleave-division multiple access systems,Mehmet BİLİM and Nuri KAPUCU and İbrahim DEVELİ,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1407-149,Design and implementation of a compact avionics instrument for light aviation,Mustafa Emre AYDEMİR,2016,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1410-153,Implementation of SVC based on grey theory and fuzzy logic to improve LVRT capability of wind distributed generations,Mohammad Mehdi KARAMI and Akbar ITAMI,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-81,Modeling of time delay-induced multiple synchronization behavior of interneuronal networks with the Izhikevich neuron model,Yüksel ÇAKIR,2017,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1304-166,A distributed map animation framework for spatiotemporal datasets,Ahmet SAYAR,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1605-200,Development of PMU-based backup wide area protection for power systems considering HIF detection,Saeed ASGHARIGOAVR and Heresh SEYEDI,2017,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1506-2,A new mechanism to improve video streaming in P2P networks using helper nodes,Javid KARGAR and Abdorasoul GHASEMI,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1312-104,Modeling and control of a doubly fed induction generator with a disturbance observer: a stator voltage oriented approach,Eşref Emre ÖZSOY and Edin GOLUBOVIC and Asıf SABANOVIC and Seta BOGOSYAN and Metin GÖKAŞAN,2016,10,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1501-208,Certain investigations on power generation using repulsive magnets and new stepped DC coupled quasi Z-inverter,Meenakshi THILLAINAYAGAM and Suthanthira Vanitha NARAYANAN and Sujithkumar SIVARAMAN,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-96,Minimum number of permanent-magnet synchronous generators for coordinated low-voltage ride-through of induction generators in hybrid wind farms,Shenghu LI and Rui AN,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-225,A new combined method for RMS calculation based on wavelet packet and Hilbert transform,Javad MODARRESI and Rahmat-Allah HOOSHMAND,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1503-207,Whole body motion control of humanoid robots using bilateral control,Emre SARIYILDIZ and Hakan TEMELTAŞ,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1506-48,Design and implementation of a modified communication disturbance observer for teleoperation systems,Zahra ZEINALY and Amin RAMEZANI and Sadjaad OZGOLI,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1306-19,Site-specific design optimization of horizontal-axis wind turbine systems using PSO algorithm,Ulaş EMİNOĞLU,2016,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1405-107,Single and multiple precision sequential large multipliers for field-programmable gate arrays,Ali ŞENTÜRK and Mustafa GÖK,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1310-191,Abnormal event detection in crowded scenes via bag-of-atomic-events-based topic model,Xing HU and Shiqiang HU and Lingkun LUO and Guoxiang LI,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1403-264,Power management using dynamic power state transitions and dynamic voltage frequency scaling controls in virtualized server clusters,Mohan Raj VELAYUDHAN KUMAR and Shriram RAGHUNATHAN,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1402-100,Implementation analyses of proteins and genes obtained from cancer patients,Murat DEMİR and Ali KARCI,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-187,A 0.18-$\mu $m current-mode asynchronous sigma-delta modulator design,Balkır KAYAALTI and Ömer CERİD and Günhan DÜNDAR,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1412-87,Performance comparison of adaptive digital predistortion algorithms using adaptation time for mobile WiMAX power amplifier applications,Ji-Yeon KIM and Jong-Heon KIM,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1609-163,E-MFDBSCAN: an evolutionary clustering algorithm for gene expression time series,Atakan ERDEM and Taflan İmre GÜNDEM,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1605-307,Safety-critical wireless sensor networks under a polyphase spreading sequences scenario,Poonam GOYAL and Brahmjit SINGH,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-33,A second-order Volterra filter-based nonlinear clipping detector,Jihwan PARK and Joon-Hyuk CHANG,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1505-101,Neural network approach on loss minimization control of a PMSM with core resistance estimation,Hüseyin ERDOĞAN and Mehmet ÖZDEMİR,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1502-228,Nonlinear acoustic echo cancellation using an adaptive Hammerstein block structure based on a generalized basis function,Tuğba Özge ONUR and Rıfat HACIOĞLU,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1501-162,Computer vision-based control of an autonomous blimp,Korkut BEKİROĞLU and Mario SZNAIER and Constantino LAGOA and Bahram SHAFAI,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1211-161,Performance evaluation of the wave atom algorithm to classify mammographic images,Nebi GEDİK and Ayten ATASOY,2014,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-98,An accelerated and accurate three-dimensional ray tracing using red-black tree with facet mining and object bouncing techniques,Mohammad Jakirul ISLAM and Ahmed Wasif REZA and Kamarul Ariffin NOORDIN and Kaharudin DIMYATI and Abu Sulaiman Mohammad Zahid KAUSAR,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1210-93,pRediCS: A new GO-PO--based ray launching simulator for the calculation of electromagnetic scattering and RCS from electrically large and complex structures,Caner ÖZDEMİR and Betül YILMAZ and Özkan KIRIK,2014,11,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1211-110,Investigation of respiratory and heart rate variability in hypertensive patients,Ramazan ALDEMİR and Mahmut TOKMAKÇI,2015,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1304-237,Matching named entities with the aid of Wikipedia,Abdullah BAWAKID and Mourad OUSSALAH and Naveed AFZAL and Seong SHIM,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-173,Comparative learning global particle swarm optimization for optimal distributed generations' output,Jasrul Jamani JAMIAN and Hazlie MOKHLIS and Mohd Wazir MUSTAFA and Mohd Noor ABDULLAH and Muhammad Ariff BAHARUDIN,2014,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1210-105,Performance of exhaustive search with parallel agents,Toni DRAGANOV STOJANOVSKI,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1206-114,Improving the performance of primal--dual interior-point method in inverse conductivity problems,Ashkan JAVAHERIAN and Amir MOVAFEGHI and Reza FAGHIHI and Effat YAHAGHI,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1301-96,"A fault detection, diagnosis, and reconfiguration method via support vector machines",Rana ORTAÇ KABAOĞLU,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1303-143,Semiconductor laser beam bending,Remzi YILDIRIM and Fatih Vehbi ÇELEBİ,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1207-45,A comparison of fuzzy logic and PID controllers to control transmitted power using a TCSC,Mohsen Hosseinzadeh SORESHJANI and Navid Reza ABJADI and Abbas KARGAR and Gholamreza Arab MARKADEH,2014,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1402-157,Energy economy in regulated and market-based power system: case study in Serbia,Mileta ZARKOVIÇ and Ivan ŠKOKLJEV,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1301-51,The detailed analysis of rate equation roots of BH-laser diode using Volterra series,Remzi YILDIRIM and Ahmet KARAARSLAN,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-272,Supercapacitor energy storage based-UPQC to enhance ride-through capability of wind turbine generators,Gangatharan SIVASANKAR and Velu SURESH KUMAR,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1308-132,Fast and accurate semiautomatic haptic segmentation of brain tumor in 3D MRI images,Masoud LATIFI-NAVID and Murat BİLEN and Erhan İlhan KONUKSEVEN and Mustafa DOĞAN and Adnan ALTUN,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1307-95,Study of temperature distribution in light--tissue interaction using the FEM,Ahmet Yasin ÇİTKAYA and Şaban Selim ŞEKER,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1305-240,A new high-performance current-mode fuzzy membership function circuit and its application,Turgay TEMEL,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-157,Performance analysis of a 500-kWp grid-connected solar photovoltaic power plant in Kahramanmaraş,Şaban YILMAZ and Hasan Rıza ÖZÇALIK,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-265,Frequency-adaptive grid-virtual-flux synchronization by multiple second-order generalized integrators under distorted grid conditions,Yingjie WANG and Haiyuan LIU and Xuelong HAN and Kangan WANG,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1406-181,Threshold optimization according to the restricted Bayes criterion in decentralized detection problems,Suat BAYRAM and Hakan SOKU,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1403-287,An efficient robust watermarking scheme for varying sized blocks,Navneet YADAV and Kulbir SINGH,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1402-48,Investigation of an object follower system,Elif ERZAN TOPÇU and Ahmet DEMİRKESEN and İbrahim YÜKSEL,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1309-206,Passivity-based robust controller design for a variable speed wind energy conversion system,Peng WANG and Haisong WANG and Xu CAI and Zhengzhi HAN,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1306-66,Improving the SRF method to compensate low-order harmonics under nonsinusoidal network voltages,Javad MODARRESI and Mehdi FALLAH and Eskandar GHOLIPOUR and Mohammad TAVAKOLI BINA,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1505-78,Some observations on no-load losses of an asymmetrical six-phase synchronous machine,Arif IQBAL and Girish Kumar SINGH and Vinay PANT,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1412-146,A novel voltage control strategy in collaboration with information technology domains through the holonic architecture,Javad ANSARI and Mehdi GHAZAVI DOZEIN and Ahad KAZEMI,2016,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1211-146,Optimal backup parent pools for resilient multicast trees on peer-to-peer networks,Emrullah Turhan TUNALI and Müge SAYIT,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-124,Controlling the speed and flux of a dual stator winding induction motor using an emotional intelligent controller and integration algorithm,Hojat MOAYEDIRAD and Mohammad Ali SHAMSI-NEJAD,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1311-204,Energy savings potential in air conditioners and chiller systems,Durmus KAYA and Hisham ALIDRISI,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1507-41,Transient state estimation with the Bergeron transmission line model,Naret SUYAROJ and Suttichai PREMRUDEEPREECHACHARN and Neville Robert WATSON,2017,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-241,Reliability assessment of a standalone wind-conventional/energy storage system using probabilistic production simulation method,Hossein DELAVARIPOUR and Behzad MIRZAEIAN DEHKORDI,2015,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-151,Epilepsy diagnosis using artificial neural network learned by PSO$^{\dag}$,Nesibe YALÇIN and Gülay TEZEL and Cihan KARAKUZU,2015,28,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1502-162,Common spatial pattern-based feature extraction from the best time segment of BCI data,Önder AYDEMİR,2016,15,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1706-23,Optimal sizing hydrokinetic-photovoltaic system for electricity generation in a protected wildlife area of Ecuador,JUAN LATA- GARCIA and FRANCISCO JURADO-MELGUIZO and HIGINIO SANCHEZ-SAINZ and CHRISTOPHER REYES-LOPEZ and LUIS FERNANDEZ- RAMIREZ,2018,9,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1503-1,Novel scheduling algorithm for optimizing real-time multimedia performance in Long Term Evolution-Advanced,Huda Adibah Mohd RAMLI and Zairi Ismael RIZMAN,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-102,Novel control strategy for hybrid renewable energy-based standalone system,Rahul SHARMA and Sathans SUHAG,2017,8,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1111-29,Outlier rejection fuzzy c-means (ORFCM) algorithm for image segmentation,Fasahat Ullah SIDDIQUI and Nor Ashidi Mat ISA and Abid YAHYA,2013,14,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1610-12,An electronic portable device design to spectroscopically assess fruit quality,Ali SARIKAŞ and Merve DOĞRUYOL BAŞAR,2017,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
